orig_LMP_Bid_col0,new_LMP_Bid_col0,diff_col0,orig_solar_bid_col0,new_solar_bid,diff_solar
12.81157684326172,12.8087575,-0.0028193432617200642,0.0,0.0,0.0
13.004051208496094,13.241579,0.23752779150390602,0.0,0.0,0.0
11.49934196472168,11.9774895,0.4781475352783211,0.0,0.0,0.0
10.381152153015137,11.0841325,0.7029803469848641,0.0,0.0,0.0
9.114971160888672,10.46809575,1.353124589111328,0.0,0.0,0.0
8.027667045593262,9.483591,1.4559239544067388,0.0,0.0,0.0
7.058430194854736,8.680435,1.622004805145263,0.0,0.0,0.0
5.93238115310669,7.78275675,1.8503755968933095,0.0,0.0,0.0
5.274473667144775,7.3134555,2.0389818328552245,0.0,0.0,0.0
5.800951480865479,7.87433875,2.0733872691345203,0.0,0.0,0.0
6.009032726287842,8.009818,2.0007852737121574,0.0,0.0,0.0
5.916685104370117,7.7666925,1.8500073956298833,0.0,0.0,0.0
5.658374786376952,7.50618925,1.847814463623048,0.0,0.0,0.0
5.671379566192627,7.5274425,1.8560629338073733,0.0,0.0,0.0
5.806640625,7.6861805,1.8795398749999999,0.0,0.0,0.0
5.448659420013428,7.273602,1.8249425799865726,0.0,0.0,0.0
5.588281154632569,7.50809525,1.919814095367431,0.0,0.0,0.0
5.441696643829346,7.32631875,1.8846221061706547,0.0,0.0,0.0
5.135678291320801,7.013248,1.8775697086791991,0.0,0.0,0.0
5.011917591094971,6.902719,1.8908014089050296,0.0,0.0,0.0
5.007768154144287,6.9530375,1.9452693458557127,0.0,0.0,0.0
5.247206211090088,7.16493425,1.917728038909912,0.0,0.0,0.0
5.750336647033692,7.62121925,1.870882602966308,0.0,0.0,0.0
5.887257099151611,7.7306605,1.8434034008483886,0.0,0.0,0.0
5.48789644241333,7.29062225,1.8027258075866701,0.0,0.0,0.0
5.069124698638916,6.89628375,1.8271590513610843,0.0,0.0,0.0
5.364612579345702,7.28687425,1.922261670654298,0.0,0.0,0.0
5.807119369506836,7.68855375,1.8814343804931637,0.0,0.06985608254953281,0.06985608254953281
5.797199726104736,7.590405,1.7932052738952633,0.0293882577344767,0.18388774830776747,0.15449949057329077
6.670074939727783,8.37708675,1.707011810272217,0.343867989834186,0.5210287405761166,0.1771607507419306
7.622143745422363,9.2912175,1.6690737545776368,0.884346414391532,1.060862463392568,0.176516049001036
8.552069664001465,10.175394,1.6233243359985359,1.9645813887684656,2.073627665306966,0.10904627653850052
9.76267910003662,11.001274,1.2385948999633811,2.8296893285915488,2.972954681082454,0.14326535249090533
10.61251163482666,11.5278175,0.9153058651733392,3.2428071170392503,3.4167323172958115,0.17392520025656122
12.24980640411377,12.905404,0.6555975958862312,2.8814938999359865,3.108272273982683,0.22677837404669665
14.66118335723877,14.8432725,0.1820891427612299,2.6845456436142383,2.8918184399600895,0.20727279634585116
15.558990478515623,15.0986385,-0.4603519785156234,3.05725864346145,3.1011031192877234,0.04384447582627349
14.768928527832031,14.1665975,-0.6023310278320313,3.5837450054788635,3.41426508677051,-0.16947991870835333
14.692978858947754,14.247415,-0.44556385894775374,3.723012077836924,3.596400406638369,-0.126611671198555
15.11584186553955,14.72540575,-0.3904361155395506,3.1314212927492484,3.061641261592332,-0.06978003115691633
15.691740036010742,15.4032985,-0.2884415360107422,3.4543588598591417,3.4373804677706215,-0.016978392088520255
15.599224090576172,15.3104915,-0.2887325905761724,3.885712072010171,3.8699755876345288,-0.015736484375642235
15.748001098632812,15.41239175,-0.3356093486328131,4.429410136791334,4.364254831364099,-0.06515530542723447
16.091053009033203,15.6299725,-0.46108050903320397,4.137275398655363,3.9988214425941804,-0.13845395606118238
16.17542839050293,15.64613925,-0.5292891405029305,4.317151120195593,4.1820151348806975,-0.13513598531489546
16.331029891967773,15.6429015,-0.6881283919677728,5.170011015287801,5.213555330955176,0.04354431566737471
16.206266403198242,15.387425,-0.8188414031982418,5.256727815752649,5.292934296426383,0.036206480673733665
16.027481079101562,15.05806,-0.9694210791015632,5.333586726356034,5.310018454044147,-0.02356827231188774
15.901544570922852,14.90587425,-0.9956703209228515,4.886411913395278,4.823266476976548,-0.06314543641873005
15.964972496032717,15.04657,-0.9184024960327175,4.873221250154378,4.801986767190848,-0.07123448296353008
15.868632316589355,15.1329,-0.7357323165893561,4.559689355857112,4.508792530982599,-0.05089682487451341
15.540910720825195,14.967855,-0.5730557208251952,4.570256970870582,4.525452331412959,-0.04480463945762292
15.565078735351562,15.13855075,-0.4265279853515622,4.283303952163679,4.25309399432853,-0.030209957835148238
15.354955673217772,15.10129925,-0.2536564232177714,4.502665511818561,4.520407741722799,0.017742229904238016
15.227992057800291,15.1122665,-0.1157255578002907,3.738119219889804,3.633377777736415,-0.10474144215338876
15.094822883605955,15.108555,0.01373211639404559,3.3573726614856034,3.2201169555811386,-0.1372557059044648
14.946436882019045,15.0615075,0.11507061798095464,3.1004067138522493,3.106482037295038,0.006075323442788605
15.029378890991213,15.274888,0.24550910900878797,2.718842188532084,2.7135764647962173,-0.005265723735866867
14.91172981262207,15.2361,0.3243701873779301,2.537279410227677,2.5185290789760915,-0.01875033125158554
14.221206665039062,14.63688375,0.41567708496093836,2.189478899281108,2.173484482564465,-0.015994416716643034
13.293121337890623,13.7808975,0.4877761621093768,1.7306158692549565,1.713085888240216,-0.01752998101474046
13.600750923156738,14.268076,0.6673250768432624,1.5223227400053785,1.5859216924362516,0.0635989524308731
13.272653579711914,14.0304825,0.7578289202880857,1.0934091488943156,1.1436179315897437,0.050208782695428056
11.767878532409668,12.6326375,0.8647589675903316,1.1617305298123188,1.169346024082083,0.007615494269764156
10.78051471710205,11.7956675,1.0151527828979496,0.5840775680424769,0.49398950975589806,-0.09008805828657884
10.83732032775879,12.01949875,1.1821784222412095,0.1412308773567419,0.02738078988396578,-0.11385008747277611
10.228323936462402,11.46618175,1.2378578135375982,0.0,0.0,0.0
9.814075469970703,11.15184125,1.3377657800292972,0.0,0.0,0.0
10.04007053375244,11.64872075,1.608650216247561,0.0,0.0,0.0
11.198941230773926,12.78758425,1.5886430192260743,0.0,0.0,0.0
11.806824684143066,13.1488695,1.3420448158569336,0.0,0.0,0.0
12.189651489257812,13.198081,1.0084295107421877,0.0,0.0,0.0
12.532252311706545,13.22108075,0.6888284382934557,0.0,0.0,0.0
12.874608993530272,13.311448,0.43683900646972873,0.0,0.0,0.0
13.109027862548828,13.2791415,0.17011363745117158,0.0,0.0,0.0
13.496000289916992,13.6916425,0.1956422100830082,0.0,0.0,0.0
13.51170539855957,13.6436835,0.13197810144042954,0.0,0.0,0.0
13.327588081359863,13.45953175,0.13194366864013674,0.0,0.0,0.0
12.881213188171388,13.0499505,0.16873731182861107,0.0,0.0,0.0
12.76587963104248,13.28815375,0.5222741189575189,0.0,0.0,0.0
12.15433120727539,12.76372325,0.6093920427246093,0.0,0.0,0.0
11.870758056640623,12.762665,0.8919069433593769,0.0,0.0,0.0
11.690144538879396,12.75163175,1.0614872111206033,0.0,0.0,0.0
11.70486545562744,12.7650725,1.0602070443725609,0.0,0.0,0.0
11.913070678710938,12.76118375,0.8481130712890632,0.0,0.0,0.0
12.166353225708008,12.7298765,0.5635232742919918,0.0,0.0,0.0
12.51055908203125,12.773488,0.2629289179687504,0.0,0.0,0.0
13.025066375732422,12.9678935,-0.05717287573242125,0.0,0.0,0.0
13.345970153808594,13.0514475,-0.29452265380859366,0.0,0.0,0.0
13.497426986694336,12.99706375,-0.5003632366943354,0.0,0.0,0.0
14.034320831298828,13.28358925,-0.7507315812988278,0.0,0.0,0.0
15.32596778869629,14.2558375,-1.0701302886962907,0.0,0.0,0.0
16.015478134155273,14.4652775,-1.5502006341552743,0.0,0.0,0.0
15.652929306030272,13.8032455,-1.8496838060302725,0.0,0.0,0.0
15.438087463378906,13.6919565,-1.7461309633789064,0.0,0.0,0.0
15.555933952331545,13.95263575,-1.603298202331544,0.0,0.0,0.0
16.117856979370117,14.670766,-1.4470909793701168,0.0,0.0,0.0
15.669356346130373,14.376131,-1.293225346130372,0.0,0.0,0.0
14.634355545043944,13.8325975,-0.8017580450439432,0.0,0.0,0.0
13.195714950561523,12.70700075,-0.4887142005615228,0.0,0.0,0.0
12.701214790344238,12.5237485,-0.17746629034423833,0.0,0.0,0.0
13.831116676330566,13.717175,-0.11394167633056718,0.0,0.0,0.0
13.486650466918944,13.29299,-0.1936604669189439,0.0,0.0,0.0
12.60515022277832,12.410175,-0.1949752227783197,0.0,0.0,0.0
12.425570487976074,12.437914,0.01234351202392503,0.0,0.0,0.0
12.332426071166992,12.3826455,0.05021942883300845,0.0,0.0,0.0
12.30979824066162,12.4207075,0.11090925933838136,0.0,0.0,0.0
12.241856575012209,12.3312435,0.08938692498779055,0.0,0.0,0.0
12.274078369140623,12.38029575,0.10621738085937693,0.0,0.0,0.0
12.921172142028809,13.028925,0.10775285797119061,0.0,0.0,0.0
12.919361114501951,12.9718485,0.052487385498048766,0.0,0.0,0.0
13.122220039367676,13.21990575,0.09768571063232478,0.0,0.0,0.0
12.661829948425291,12.72874075,0.06691080157470886,0.0,0.0,0.0
12.675042152404783,12.698841,0.023798847595216444,0.0,0.0,0.0
12.342496871948242,12.44417675,0.10167987805175827,0.0,0.0,0.0
12.25904369354248,12.39845175,0.13940805645751908,0.0,0.0,0.0
12.371441841125488,12.5728775,0.2014356588745123,0.0,0.0,0.0
12.098958015441896,12.44291675,0.3439587345581039,0.0,0.0,0.0
11.34459114074707,11.8354475,0.4908563592529305,0.0,0.0,0.0
10.759332656860352,11.30154125,0.5422085931396481,0.0,0.0,0.0
10.11296272277832,10.796811,0.6838482772216796,0.0,0.0,0.0
9.915699005126951,10.8702985,0.9545994948730492,0.0,0.0,0.0
10.390791893005373,11.4467575,1.0559656069946275,0.0,0.0,0.0
10.460122108459473,11.50672625,1.0466041415405272,0.0,0.04114182743638417,0.04114182743638417
10.88050365447998,12.04673,1.1662263455200197,0.0,0.10410539791649025,0.10410539791649025
11.168731689453123,12.29171175,1.122980060546876,0.3009995571491773,0.4041304857893209,0.10313092864014362
11.902594566345217,12.9665125,1.0639179336547837,0.8652407963321959,0.9732266936518027,0.10798589731960684
13.124349594116213,14.168335,1.043985405883788,1.3863018160582254,1.548589505474841,0.16228768941661564
13.915590286254885,14.6740465,0.7584562137451147,2.1298361094726523,2.278008324070636,0.14817221459798358
13.796521186828612,14.28729925,0.4907780631713887,2.6756546714343026,2.799285823528007,0.12363115209370434
14.559185981750488,14.76749325,0.20830726824951107,2.8102143315680395,2.970647473157825,0.1604331415897855
16.31907844543457,16.0793125,-0.23976594543456997,2.8974268982462283,3.0723262601792727,0.17489936193304434
17.373764038085938,16.589756,-0.7840080380859362,3.480441653662507,3.589158931551587,0.1087172778890797
17.6679630279541,16.54286375,-1.125099277954103,3.96352527734885,4.005231265489749,0.041705988140898764
17.976877212524414,16.5817165,-1.3951607125244152,5.083442218867548,5.205166165503802,0.12172394663625408
18.935691833496094,17.1940625,-1.7416293334960926,4.708598781269688,4.861113696290444,0.1525149150207561
19.16407966613769,17.087679,-2.0764006661376904,4.86272653265541,4.910507748351199,0.04778121569578886
19.438270568847656,17.294905,-2.1433655688476563,5.2458600901924655,5.285976027735459,0.040115937542993585
19.4350700378418,17.4540475,-1.981022537841799,5.284689535102949,5.262219780778861,-0.02246975432408771
19.24478340148925,17.471475,-1.773308401489249,5.200132205165087,5.163197717927774,-0.0369344872373123
18.92975425720215,17.48906,-1.44069425720215,5.231491074920619,5.218996228636984,-0.012494846283635397
18.43434333801269,17.2350375,-1.199305838012691,4.798406625693593,4.73692013005727,-0.06148649563632258
17.876325607299805,16.9167225,-0.9596031072998059,4.439426444628032,4.328043255013775,-0.11138318961425764
17.267499923706055,16.57484,-0.6926599237060564,4.578670164535559,4.6069088762546,0.02823871171904102
16.694374084472656,16.2498,-0.4445740844726558,4.372068194507685,4.427041017179137,0.05497282267145209
16.134714126586914,15.78955375,-0.34516037658691445,4.319732512700451,4.336422467524719,0.01668995482426805
15.711509704589844,15.4015685,-0.309941204589844,4.397770090908439,4.47742170293208,0.0796516120236408
15.6048002243042,15.36888875,-0.23591147430419923,4.10961883903027,4.107375966456368,-0.0022428725739027655
15.635579109191896,15.403895,-0.23168410919189597,4.015655520706125,3.988515172779427,-0.027140347926698283
15.858856201171877,15.75407,-0.10478620117187631,3.7581458396637406,3.7581195958764946,-2.6243787246027495e-05
15.95549488067627,15.95822425,0.0027293693237311345,4.0560306453829655,4.159868291317448,0.1038376459344823
15.9339017868042,15.97377875,0.03987696319580003,4.00283944339472,4.091921053483328,0.08908161008860827
15.635563850402832,15.71994,0.08437614959716733,3.4721089312797715,3.367519550935737,-0.10458938034403431
15.899551391601562,16.007784,0.1082326083984384,3.163314744277791,3.0978325442848975,-0.06548219999289362
15.41318702697754,15.49646175,0.08327472302245909,2.990706052884489,3.061592337073468,0.0708862841889788
14.85957145690918,14.8938055,0.034234043090819455,2.696293819674245,2.768865630547472,0.07257181087322673
14.539609909057615,14.7215475,0.18193759094238438,1.9420877719399168,1.9180930652150783,-0.0239947067248385
15.055500984191896,15.2036775,0.1481765158081032,1.3865236643382883,1.3860543690099456,-0.0004692953283427226
14.220361709594728,14.29104125,0.07067954040527091,1.392426627357802,1.498225170981176,0.10579854362337393
13.372952461242676,13.56139375,0.1884412887573248,1.13805887652648,1.156757234805324,0.01869835827884403
12.880927085876465,13.3166525,0.43572541412353516,0.4022054486619222,0.2616671017523483,-0.1405383469095739
12.547845840454102,13.0439015,0.4960556595458989,0.0910569934322053,0.0,-0.0910569934322053
12.101598739624023,12.76567,0.6640712603759766,0.0278415153724511,0.014565140133781997,-0.013276375238669102
11.769596099853516,12.59029,0.8206939001464839,0.0,0.0,0.0
