Bid_Action,Ope_Action
-9.999999999999998,9.999999999999998
-9.999999999999998,9.999999999999998
-9.999999999999998,9.999999999999998
-9.999999999999998,9.999999999999998
0.0,-9.999999999999998
10.0,-10.0
9.999999999999996,-9.999999999999996
10.0,-10.0
10.0,-10.0
10.0,-10.0
0.0,0.0
0.0,10.0
-9.025,10.0
-9.9049375,10.000000000000002
-9.990731406250001,10.0
-9.999096312109367,10.0
-9.999911890430663,10.0
-9.999991409316987,9.999991409316987
-9.999991409316989,9.999991409316989
-9.999991409316989,9.999991409316989
-9.999991409316989,9.999991409316989
-9.999991409316989,9.999991409316989
-9.999991409316989,9.999991409316989
25.0,-10.0
25.0,-10.0
10.0,-10.0
9.999999999999996,-9.999999999999996
24.18283500352688,-10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
15.0,10.0
-10.041362870219652,10.041362870219652
14.721800269673153,10.278199730326847
-10.219711057478737,10.219711057478737
-9.971175975635088,9.971175975635088
-9.94084871616053,9.94084871616053
-10.08154581054008,10.08154581054008
-10.033007742107348,10.033007742107348
-9.901114363791898,9.901114363791898
-25.0,10.125463249503841
-10.074961681784409,10.074961681784409
10.398823248558635,-10.398823248558635
10.662242677454135,-10.662242677454135
-25.0,8.874678769643651e-12
-10.08585181307416,10.08585181307416
-25.0,10.141707087865097
-10.25031617955727,10.25031617955727
-9.741032684241244,9.741032684241244
-24.61062060867523,9.639448893275611
-25.0,9.892584407874255
-10.141993628744611,10.141993628744611
-10.18858302985246,10.18858302985246
9.905942640726412,-9.905942640726412
9.860666026026898,-9.860666026026898
9.974536361709413,-9.974536361709413
9.97760310649697,-9.97760310649697
-9.572060032510652,9.572060032510652
9.915429415968593,-9.915429415968593
10.011290594259023,-10.011290594259023
9.938505423979013,-9.938505423979013
-9.508430285134178,9.508430285134178
-9.934179540193062,9.934179540193062
9.328670379125647,-9.328670379125647
10.279247972325653,-10.279247972325653
10.06729197965262,-10.06729197965262
-9.219676918720648,9.219676918720648
-9.92759730499088,9.92759730499088
9.978243405444692,-9.978243405444692
-9.869307773912128,9.869307773912128
10.027256254442644,-10.027256254442644
-9.955186223375177,9.955186223375177
10.0,-10.0
9.999999999999998,-9.999999999999998
9.999999999999996,-9.999999999999996
-10.0,10.0
9.999999999999996,-9.999999999999996
10.0,-10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
10.0,-10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
9.999999999999996,-9.999999999999996
10.0,-10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
10.0,-10.0
-10.0,10.0
10.0,-10.0
-10.0,10.0
-10.188583029852456,0.0
0.0,0.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
0.0,0.0
10.0,-10.0
10.0,-10.0
25.0,-10.0
10.0,-10.0
-10.0,10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
-10.0,10.0
10.0,-10.0
10.0,-10.0
20.214863949646528,-10.0
10.0,-10.0
10.0,-10.0
-9.999999999999998,9.999999999999998
-10.0,10.0
-9.999999999999998,9.999999999999998
-10.0,10.0
10.0,-10.0
25.0,-10.0
25.0,-9.979103134096253
25.0,0.0
25.0,-9.878834469221774
9.906231548408341,-9.906231548408341
9.906231548408336,0.0
-9.967933614108055,9.967933614108055
-10.10476256440101,10.10476256440101
0.0,0.0
-14.662226999754912,-10.337773000245088
-10.002168622163005,10.002168622163005
-10.060675662384055,10.060675662384055
-24.999999999999996,9.51383069710675
-25.0,10.246405275240313
-10.019107038140788,10.019107038140788
-25.0,10.295721863882026
-10.358066595331891,10.302108759102786
-10.06698303304354,10.06698303304354
-9.95459336895428,9.95459336895428
-10.032104570304305,10.032104570304305
-9.83553437122227,9.83553437122227
-9.878956675120001,9.878956675120001
-9.799328605686526,9.799328605686526
-10.136619409385471,10.136619409385471
-9.850230005227921,9.850230005227921
-9.724068075650022,9.724068075650022
-10.292883909994961,10.292883909994961
-9.873511767261956,9.873511767261956
-10.208231907960345,10.208231907960345
-9.938162079841447,9.938162079841447
-9.32320969258481,9.32320969258481
-10.057203089875074,10.057203089875074
-9.648438955583488,9.648438955583488
-10.082162757037267,10.082162757037267
-10.038888772757785,10.038888772757785
-9.668333823356107,9.668333823356107
-10.052624589489165,10.052624589489165
-10.142070076462737,10.142070076462737
-9.965166585400143,9.965166585400143
10.142131968345995,-10.142131968345995
-9.973036139342016,9.973036139342016
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
10.0,-10.0
10.0,-10.0
-10.0,10.0
-10.0,10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
-24.999999999999996,0.0
0.0,0.0
0.0,0.0
0.0,0.0
10.0,-10.0
0.0,0.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
10.0,-10.0
21.0803324099723,-10.000000000000002
10.0,-10.0
10.0,-10.0
10.0,-10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
15.0,10.0
-10.0,10.0
25.0,-10.0
-10.0,10.0
25.0,0.0
10.0,-10.0
-5.8171745152352745,9.999999999999817
-10.0,10.0
-10.019388845415461,10.019388845415461
25.0,-9.697858736810668
9.697858736810662,-9.697858736810662
9.69785873681067,-9.69785873681067
9.660564399949063,-9.660564399949063
-10.594150087436624,10.594150087436624
-10.070256163002025,10.070256163002025
-9.794583640197155,9.794583640197155
-25.0,9.765731371990046
-9.990719609928744,9.990719609928744
-10.0269152771075,10.0269152771075
-10.1154229580693,10.1154229580693
-10.144744799876314,10.144744799876314
-10.034907495515572,10.034907495515572
-9.96819396237413,9.96819396237413
-24.99999999995753,10.043299230171952
-9.998741492260468,9.998741492260468
-9.97816672104632,9.97816672104632
-9.932915352239274,9.932915352239274
-9.996983115850067,9.996983115850067
-9.871851218684869,9.871851218684869
9.891991129401255,-9.891991129401255
-10.043325738359043,10.043325738359043
-10.051919440155167,10.051919440155167
-9.972250346146431,9.972250346146431
-10.203223122894682,10.203223122894682
9.996480722589954,-9.996480722589954
-9.993179822149756,9.993179822149756
-10.096488538718264,10.096488538718264
-10.118904366640642,10.118904366640642
-10.363871572731245,10.363871572731245
-10.0047140392711,10.0047140392711
-10.008410669075731,10.008410669075731
-25.0,0.0
10.17075690518077,-10.17075690518077
-10.250442093445955,10.250442093445955
9.400706061973011,-9.400706061973011
-10.176936152935982,10.176936152935982
-9.949432398493084,9.949432398493084
-9.996528867295824,9.996528867295824
-10.014649349458557,10.014649349458557
-10.0,10.0
10.0,-10.0
-10.0,10.0
-10.0,10.0
-10.000000000000004,10.000000000000004
-10.0,10.0
-10.0,10.0
10.0,-10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
25.0,-10.0
-10.0,10.0
-4.148712567571028,10.0
15.0,10.0
25.0,-10.0
-10.0,10.0
10.0,-10.0
10.0,-10.0
-10.0,10.0
10.0,-10.0
10.0,-10.0
-10.0,10.0
-20.975,10.0
-10.0,10.0
-25.0,0.0
-25.0,0.0
-25.0,0.0
10.0,-10.0
9.999999999999996,-9.999999999999996
10.0,-10.0
0.0,0.0
0.0,10.0
-9.024999999999999,10.0
-9.9049375,10.0
-9.990731406250003,10.0
-9.999096312109375,10.0
-9.999911890430663,10.0
-9.999991409316989,9.999991409316989
-9.999990481237663,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
-10.0,10.0
