12.8087575,12.868695,13.12714875,11.1279475,12.825705,10.6792825,9.83095825,8.3115845
13.241579,12.7893875,12.47635925,12.56354425,12.3841775,9.82025,9.4597245,9.16775
11.9774895,11.620185,12.88123325,11.6230755,11.24461175,9.2052535,9.9024945,9.33371825
11.0841325,11.92402,12.06864825,10.4255275,10.5976925,9.56725,10.0270815,9.14539
10.46809575,10.197523,10.2922225,9.1004715,10.40526875,9.21571625,9.50503625,7.8296875
9.483591,9.2807435,9.64444625,9.358805,10.52044,9.04785925,8.77753,8.3203335
8.680435,8.6826535,9.591125,9.21833,10.19430075,8.126645,9.20241075,8.2302255
7.78275675,8.10433,9.0265225,8.539608,9.12943925,8.31562325,8.957759,7.64837025
7.3134555,7.390735,8.302289,7.466227,9.19274325,8.0089885,8.497295,6.641663
7.87433875,7.73075525,8.147501,8.122364,9.3406775,7.95517,7.97289475,6.76926325
8.009818,7.6626275,8.5773475,8.22228325,9.2234875,7.391191,7.9428305,6.98916625
7.7666925,7.95724925,8.5687625,8.04880325,8.63485425,7.38373175,8.071887,6.7307475
7.50618925,7.44540825,8.036475,7.22614325,8.38464,7.300261,7.60146275,6.12780425
7.5274425,7.4207505,7.7339645,7.2983625,8.57350925,7.073705,7.32085075,6.39241225
7.6861805,7.389688,7.87775475,7.5612175,8.4037055,6.846601,7.5918145,6.61512275
7.273602,7.2840995,7.866311,7.25860225,8.0622615,7.0219735,7.6348595,6.3796225
7.50809525,7.45411625,7.74341925,7.019895,8.2232275,7.0807165,7.403174,6.5025535
7.32631875,7.117146,7.37060075,7.0362095,8.15794075,6.78038125,7.432908,6.34209975
7.013248,6.8402975,7.373199,7.00141275,7.90603875,6.85792875,7.312521,5.4231195
6.902719,6.897253,7.36452425,6.77376175,7.958139,6.74154175,6.3637385,5.496335
6.9530375,6.82464025,7.14193,6.76732825,7.8193145,5.82583625,6.50280575,5.63023275
7.16493425,6.9169355,7.34039175,6.82273625,7.18813,6.150919,6.81781725,5.57645325
7.62121925,7.4805135,7.6699785,6.47873125,7.6368825,6.576954,6.79817725,6.3529115
7.7306605,7.531968,7.23650175,6.74398275,7.90003575,6.43836975,7.38065425,7.7480645
7.29062225,6.9123325,7.20749425,6.8237795,7.70907975,6.9045105,8.6930295,9.7831105
6.89628375,6.97086625,7.29963075,6.6410855,8.146078,8.14857875,10.78617375,9.452259
7.28687425,7.1683,7.22549575,7.01138675,9.189373,10.03950875,10.2525005,10.55480575
7.68855375,7.39503575,7.7350115,8.1258345,10.989297,9.4759015,11.4906075,14.076726
7.590405,7.633452,8.457636,9.55177875,10.414894,10.543579,14.94921,17.255525
8.37708675,8.5900625,9.886981,9.2268775,11.44153,13.92387675,18.2335925,15.534415
9.2912175,9.73817625,9.80561075,10.25853925,14.4296895,16.8776925,16.12137,14.914091
10.175394,9.71000675,10.70057875,12.99203,17.0479335,14.59324925,15.51805,15.014445
11.001274,11.4213065,13.64859675,16.0446725,15.619835,14.49585925,16.04971,15.7333775
11.5278175,12.7522175,15.31020825,14.042736,14.88301,14.512576,16.056725,14.93279075
12.905404,13.8860825,14.0267475,13.658385,15.04994,14.7284625,15.4669895,14.48851
14.8432725,13.9672175,14.71906575,14.7963575,15.9239975,14.910923,15.63519575,15.112503
15.0986385,15.3990475,16.2493425,16.248745,16.5362015,15.4938325,16.281405,16.1409575
14.1665975,14.740549,15.7619775,15.223424,15.84816825,15.032753,15.957139,15.412795
